id	fips	type	ulocal	level	totfrlPct	member	maxdown	lon	lat
48636	1	1	42 	3 	41	549	0	-86.500	32.657
48638	1	1	42 	1 	93	99	7	-85.530	32.074
48640	1	1	42 	2 	64	521	10	-85.677	34.151
48641	1	1	42 	3 	58	437	10	-85.757	33.311
48642	1	1	32 	1 	54	604	10	-86.856	34.173
48644	1	1	13 	1 	47	392	10	-86.019	34.039
48645	1	1	12 	1 	15	486	10	-86.552	34.688
48646	1	1	12 	1 	81	291	10	-86.608	34.755
48647	1	1	12 	1 	91	564	6	-86.638	34.712
48648	1	1	42 	1 	70	249	7	-85.916	34.605
48649	1	1	42 	4 	57	522	7	-86.114	34.833
48650	1	1	21 	3 	36	2168	11	-88.251	30.669
48652	1	1	12 	1 	61	657	10	-86.177	32.390
48653	1	1	13 	1 	84	298	10	-85.376	32.635
48654	1	1	41 	3 	46	432	7	-86.240	31.287
48655	1	1	42 	4 	64	757	10	-85.804	32.603
48656	1	1	41 	3 	56	515	7	-87.740	31.889
48657	1	1	41 	1 	56	594	10	-87.178	33.825
48658	1	1	42 	1 	65	287	5	-87.222	34.048
48659	2	1	43 	4 	87	178	6	-162.456	60.896
48660	2	1	43 	4 	87	247	0	-161.429	60.809
48661	2	1	43 	4 	98	142	0	-160.956	61.098
48663	2	1	33 	3 	23	541	7	-131.683	55.354
48664	2	1	11 	1 	15	420	7	-149.833	61.095
48665	2	1	41 	1 	7	431	7	-149.752	61.084
48666	2	1	43 	1 	87	23	7	-150.231	62.316
48667	4	1	21 	3 	47	43	10	-110.975	32.334
48670	4	1	23 	1 	72	281	9	-112.314	34.604
48671	4	1	11 	1 	53	59	9	-110.875	32.223
48674	4	1	11 	1 	100	866	9	-112.141	33.478
48675	4	1	11 	1 	26	619	9	-112.005	33.321
48676	4	1	41 	1 	71	515	7	-114.600	34.910
48678	4	1	12 	1 	41	519	9	-111.917	33.369
48680	4	1	32 	1 	67	406	9	-112.727	33.967
48681	4	1	42 	1 	38	185	9	-112.621	33.665
48682	5	1	43 	1 	99	297	7	-91.355	35.284
48683	5	1	13 	1 	79	455	9	-94.187	36.082
48684	5	1	42 	2 	77	132	6	-93.460	34.268
48685	5	1	43 	1 	77	329	7	-92.972	35.469
48686	5	1	42 	3 	48	195	7	-92.964	34.241
48687	5	1	33 	3 	25	310	7	-92.723	33.167
48688	5	1	13 	3 	56	1136	9	-94.029	33.437
48689	6	1	21 	1 	21	568	10	-121.279	38.798
48690	6	1	31 	1 	25	791	9	-117.423	33.725
48691	6	1	22 	1 	90	399	7	-119.207	36.295
48692	6	1	21 	2 	51	478	10	-120.858	37.602
48693	6	4	13 	3 	99	203	7	-119.009	36.083
48694	6	1	23 	1 	42	791	10	-120.856	37.532
48698	6	1	12 	1 	100	805	10	-121.611	36.693
48699	6	1	33 	1 	62	302	9	-124.086	40.882
48700	6	1	41 	1 	61	710	9	-116.953	33.932
48701	6	1	11 	1 	55	822	7	-119.103	35.313
48702	6	1	31 	3 	80	2127	7	-115.488	32.677
48703	6	1	21 	1 	83	624	10	-120.946	37.598
48704	6	1	13 	1 	92	324	10	-121.815	39.726
48706	6	1	13 	1 	81	373	9	-118.246	33.899
48707	6	1	21 	1 	31	813	9	-117.497	33.787
48708	6	1	13 	2 	14	988	10	-122.011	37.310
48709	6	1	32 	1 	85	729	7	-119.236	35.782
48710	6	4	21 	3 	66	385	9	-118.116	33.919
48711	6	1	43 	1 	50	139	0	-119.449	38.425
48712	6	1	21 	1 	50	973	10	-121.360	38.448
48713	6	1	11 	1 	5	826	10	-121.787	37.297
48714	6	1	11 	2 	89	505	10	-119.837	36.791
48715	6	1	13 	1 	13	496	10	-122.399	40.617
48716	6	1	12 	1 	79	752	9	-119.193	34.170
48717	6	1	42 	1 	72	76	6	-122.541	40.502
48718	6	4	21 	3 	3	230	10	-122.464	37.691
48719	6	1	21 	1 	61	824	9	-118.103	33.837
48720	6	1	11 	3 	81	2677	9	-118.503	34.189
48721	6	1	11 	1 	44	1213	9	-118.374	34.188
48722	6	1	11 	2 	29	1945	9	-118.645	34.177
48723	6	1	11 	1 	43	403	9	-118.331	34.051
48724	6	1	11 	1 	91	472	9	-118.538	34.202
48725	6	1	11 	1 	96	915	9	-118.273	34.048
48726	6	1	11 	3 	37	731	9	-118.448	34.197
48727	6	4	21 	3 	97	114	9	-118.180	33.921
48729	6	1	13 	1 	37	525	10	-121.914	37.430
48730	6	1	13 	3 	77	2649	10	-120.472	37.319
48731	6	1	21 	1 	56	291	10	-122.400	37.612
48732	6	1	12 	1 	40	381	10	-120.999	37.652
48733	6	1	42 	1 	88	455	7	-118.188	35.049
48734	6	1	23 	1 	41	534	10	-121.662	37.125
48735	6	1	22 	1 	4	985	9	-118.596	34.390
48736	6	1	21 	1 	19	439	10	-122.604	38.119
48737	6	1	12 	1 	84	772	9	-117.674	34.075
48738	6	1	21 	1 	75	808	9	-118.025	34.569
48739	6	1	21 	1 	66	1093	9	-118.156	34.597
48741	6	1	13 	2 	31	642	10	-122.658	38.230
48742	6	4	42 	3 	27	11	6	-122.055	39.009
48743	6	1	21 	2 	41	864	9	-117.864	33.875
48744	6	1	12 	3 	44	201	9	-117.720	34.063
48745	6	1	12 	1 	9	383	10	-122.637	38.463
48746	6	1	11 	1 	74	930	10	-117.422	33.944
48747	6	4	12 	3 	63	174	10	-121.280	38.752
48748	6	4	43 	3 	67	9	0	-123.256	39.793
48749	6	1	11 	1 	90	261	10	-121.469	38.555
48750	6	1	11 	1 	64	775	9	-117.139	32.906
48751	6	1	11 	1 	59	424	9	-117.122	32.736
48752	6	1	11 	1 	38	738	9	-117.120	32.920
48753	6	1	21 	3 	74	608	10	-121.286	38.678
48754	6	1	41 	3 	75	2781	10	-119.574	36.720
48755	6	1	11 	3 	82	3229	9	-117.874	33.744
48756	6	1	11 	1 	96	764	9	-117.863	33.756
48757	6	1	13 	2 	17	70	5	-119.835	34.448
48758	6	1	21 	2 	26	1134	9	-117.005	32.648
48760	6	1	23 	2 	18	502	10	-120.710	35.544
48761	6	4	31 	2 	67	9	10	-119.334	36.216
48762	6	4	31 	3 	66	126	10	-119.355	36.196
48764	6	1	12 	1 	67	575	10	-122.259	38.149
48765	6	1	12 	4 	44	1942	10	-119.303	36.330
48766	6	4	21 	1 	12	80	9	-117.222	33.224
48767	6	1	21 	1 	87	279	7	-121.535	38.599
48768	6	4	31 	3 	92	37	7	-119.102	36.422
48771	6	4	33 	3 	73	11	6	-124.149	40.800
48772	6	4	13 	3 	82	98	10	-121.419	38.602
48773	6	4	22 	3 	98	132	9	-119.772	34.450
48775	6	4	11 	3 	69	1178	9	-118.286	34.075
48776	6	4	11 	3 	86	63	10	-122.409	37.750
48777	8	1	33 	1 	12	202	7	-106.496	39.625
48778	8	1	41 	3 	49	269	11	-104.791	39.723
48779	8	1	41 	2 	21	1191	8	-104.738	39.620
48780	8	1	33 	2 	71	338	8	-106.574	39.642
48781	8	1	32 	1 	63	451	7	-105.122	38.395
48782	8	1	12 	4 	28	112	9	-105.066	40.567
48783	8	1	13 	1 	29	594	9	-104.766	40.428
48784	8	1	43 	4 	12	40	0	-107.192	39.071
48785	8	1	21 	1 	40	631	9	-105.095	39.694
48786	8	1	21 	2 	27	325	9	-105.111	39.878
48787	8	4	12 	4 	30	23	9	-104.628	38.282
48788	8	1	21 	3 	74	2342	11	-105.040	39.820
48789	9	2	21 	3 	38	82	11	-73.203	41.231
48790	9	1	21 	3 	14	1328	10	-73.232	41.187
48791	9	1	21 	2 	9	688	10	-72.800	41.720
48792	9	1	31 	1 	41	499	8	-71.885	41.849
48793	9	1	41 	2 	11	500	10	-73.140	41.424
48794	9	1	41 	1 	2	661	10	-73.383	41.309
48796	9	1	12 	2 	51	572	11	-73.543	41.100
48798	10	1	42 	1 	43	405	10	-75.716	39.165
48799	10	1	21 	2 	32	874	10	-75.535	39.804
48800	12	1	13 	1 	82	518	8	-80.628	28.063
48801	12	1	41 	4 	31	100	8	-80.736	28.247
48803	12	2	41 	4 	66	164	8	-82.499	28.826
48804	12	1	22 	1 	48	759	10	-81.759	26.217
48805	12	1	22 	1 	60	901	10	-81.718	26.145
48806	12	1	41 	4 	67	196	8	-81.257	29.467
48807	12	1	41 	1 	77	532	8	-82.291	28.527
48808	12	1	41 	1 	70	774	8	-82.375	28.533
48809	12	1	32 	3 	69	1017	10	-81.488	27.595
48810	12	1	21 	1 	52	636	9	-82.325	27.875
48811	12	1	11 	1 	23	645	8	-82.477	27.847
48813	12	1	23 	3 	53	881	10	-81.665	28.929
48814	12	1	23 	1 	57	200	10	-81.782	28.844
48815	12	4	41 	4 	17	18	10	-84.228	30.308
48816	12	1	21 	1 	26	168	10	-80.201	27.144
48817	12	1	32 	3 	38	1000	10	-81.576	30.611
48818	12	1	32 	1 	99	602	10	-80.672	26.696
48819	12	1	21 	1 	90	487	10	-80.083	26.775
48820	12	1	23 	1 	76	554	9	-82.246	28.210
48821	12	1	21 	2 	61	1416	9	-82.725	27.879
48822	12	1	21 	1 	53	472	9	-82.781	28.028
48823	12	1	21 	2 	26	1441	9	-82.753	28.067
48824	12	4	21 	3 	56	27	10	-80.368	27.425
48825	12	1	22 	4 	26	108	11	-81.307	29.030
48826	13	1	32 	3 	65	827	7	-83.246	31.216
48827	13	1	41 	2 	27	457	10	-85.118	33.712
48830	13	1	42 	1 	49	611	10	-84.530	34.337
48831	13	1	21 	1 	34	618	10	-84.478	33.943
48832	13	1	21 	1 	32	590	10	-84.489	34.024
48833	13	1	32 	1 	99	532	10	-83.771	31.168
48834	13	1	42 	1 	52	487	10	-84.770	33.282
48835	13	1	21 	1 	38	692	10	-84.701	33.388
48836	13	1	41 	1 	77	698	10	-84.185	30.885
48837	13	1	41 	2 	43	900	10	-84.058	33.348
48838	13	1	13 	2 	70	1116	10	-84.556	33.954
48839	13	1	12 	2 	90	231	10	-84.964	32.457
48840	13	1	41 	1 	18	934	10	-84.806	34.068
48841	13	1	43 	3 	61	673	7	-83.420	34.821
48842	13	1	41 	2 	69	474	10	-82.090	33.300
48843	13	1	33 	3 	75	759	10	-81.631	32.740
48844	13	1	42 	4 	79	482	5	-82.776	32.154
48845	15	1	43 	4 	77	525	9	-155.477	19.201
48846	15	1	11 	1 	13	683	6	-157.891	21.349
48847	15	1	21 	3 	63	1856	5	-158.199	21.455
48848	15	1	11 	1 	51	253	6	-157.804	21.286
48849	15	1	21 	1 	65	882	9	-158.175	21.438
48850	15	1	33 	2 	63	491	9	-155.916	19.508
48851	16	4	13 	3 	90	154	9	-116.773	47.690
48852	16	1	23 	3 	46	953	9	-116.629	43.706
48853	16	1	41 	3 	55	1302	7	-116.513	43.571
48856	17	2	21 	1 	59	39	7	-87.750	41.647
48857	17	1	21 	3 	35	2688	10	-89.948	38.521
48859	17	1	11 	1 	94	109	10	-87.634	41.778
48860	17	1	11 	1 	99	342	10	-87.623	41.784
48862	17	1	21 	2 	79	911	10	-87.565	41.615
48864	17	1	41 	3 	7	655	10	-89.912	38.422
48866	17	1	21 	2 	92	478	10	-87.631	41.622
48867	17	1	32 	1 	62	180	9	-87.661	40.470
48868	17	1	32 	3 	44	986	7	-90.238	39.748
48869	17	1	12 	1 	82	533	10	-88.063	41.519
48870	17	1	12 	2 	78	710	10	-88.074	41.516
48871	17	1	21 	1 	87	197	10	-87.853	41.771
48872	17	1	32 	1 	78	86	10	-89.378	40.146
48873	17	1	42 	1 	34	279	7	-89.171	40.529
48874	17	1	42 	2 	21	194	7	-89.123	40.850
48875	17	1	13 	1 	91	339	8	-90.586	41.485
48876	17	1	21 	1 	67	451	8	-90.572	41.438
48877	17	1	42 	1 	33	126	8	-88.771	41.770
48878	17	1	21 	1 	11	176	10	-87.802	41.525
48879	17	1	42 	2 	55	208	8	-88.187	40.753
48880	17	1	21 	1 	18	884	10	-88.131	42.277
48881	17	1	42 	1 	82	79	0	-89.436	37.317
48882	18	1	11 	1 	30	300	8	-86.141	39.746
48883	18	1	11 	3 	43	466	8	-86.155	39.788
48884	18	1	42 	2 	23	263	7	-84.942	40.745
48885	18	1	11 	1 	61	150	11	-86.099	39.825
48886	18	1	42 	2 	55	304	11	-86.245	39.203
48887	18	1	21 	2 	18	1040	10	-86.383	39.821
48888	18	1	41 	1 	26	586	5	-86.207	40.525
48889	18	1	31 	3 	51	510	11	-85.836	40.287
48890	18	1	12 	3 	37	1384	9	-87.606	37.973
48891	18	1	12 	1 	46	847	9	-87.496	37.967
48892	18	1	21 	1 	61	507	10	-87.485	41.587
48893	18	1	42 	1 	34	422	7	-87.052	41.190
48894	18	1	41 	1 	57	350	10	-86.605	41.558
48895	18	1	41 	1 	43	509	7	-86.218	40.147
48896	18	1	21 	1 	38	603	10	-86.359	39.604
48897	18	1	13 	3 	64	985	10	-85.369	40.163
48898	18	1	11 	2 	65	1103	10	-86.120	39.683
48899	18	1	12 	3 	55	1655	10	-86.225	41.667
48900	18	1	42 	2 	44	363	9	-87.104	37.905
48901	18	1	41 	1 	41	388	0	-86.703	39.265
48902	18	1	21 	3 	22	2114	11	-87.065	41.493
48903	18	1	31 	1 	47	480	9	-87.266	38.042
48904	18	1	11 	2 	66	1126	11	-86.291	39.779
48905	19	1	41 	1 	8	751	8	-93.609	41.753
48906	19	1	41 	1 	38	335	7	-92.278	41.891
48908	19	1	42 	3 	11	246	7	-92.330	42.670
48909	19	1	43 	2 	50	82	7	-94.501	41.673
48910	19	1	21 	1 	18	554	8	-93.707	41.672
48911	19	1	42 	1 	30	250	7	-91.425	41.485
48912	19	1	43 	1 	44	177	7	-95.002	42.419
48914	19	1	21 	1 	5	551	8	-93.844	41.627
48915	20	1	42 	3 	56	62	9	-99.710	39.893
48916	20	1	43 	1 	58	273	7	-101.897	37.004
48917	20	1	42 	2 	68	121	7	-95.351	37.470
48918	20	1	43 	3 	47	60	10	-97.835	39.361
48919	20	1	33 	1 	45	253	9	-97.654	38.370
48920	20	1	21 	1 	48	469	9	-94.755	39.021
48921	20	1	22 	1 	27	520	9	-95.604	39.023
48922	20	1	11 	1 	96	521	9	-97.319	37.637
48924	21	1	21 	3 	56	612	9	-84.608	39.020
48925	21	1	11 	1 	31	620	9	-84.548	38.025
48927	21	1	41 	1 	66	361	7	-87.700	37.757
48928	21	1	22 	1 	54	560	7	-87.550	37.820
48929	21	1	43 	2 	73	450	0	-83.345	38.598
48930	21	1	41 	1 	20	577	7	-82.254	37.637
48931	21	1	41 	1 	75	383	7	-84.837	36.844
48932	21	1	23 	1 	79	121	6	-85.955	37.997
48933	21	1	43 	1 	85	382	7	-83.547	37.735
48934	22	1	11 	1 	93	606	6	-89.975	30.018
48935	22	1	33 	3 	54	443	0	-91.453	31.574
48936	22	1	32 	3 	82	434	6	-93.719	32.029
48937	22	1	12 	1 	92	501	9	-91.123	30.382
48938	22	4	12 	2 	97	143	9	-91.111	30.392
48940	22	1	42 	3 	67	242	7	-92.892	31.668
48941	22	1	43 	4 	73	146	11	-89.998	29.232
48942	22	1	23 	1 	90	300	7	-92.433	31.322
48944	22	1	41 	3 	98	208	7	-90.553	30.016
48945	22	1	41 	1 	70	758	7	-91.852	30.338
48946	22	1	31 	1 	90	419	9	-91.832	30.121
48947	22	1	22 	1 	80	693	8	-90.800	29.724
48948	22	1	42 	2 	81	156	10	-90.700	29.413
48951	23	1	41 	2 	52	250	7	-70.130	44.675
48952	23	1	42 	1 	40	462	9	-69.652	44.436
48954	24	1	21 	1 	24	465	10	-76.556	38.938
48955	24	1	21 	1 	11	563	10	-76.571	39.081
48957	24	1	11 	1 	99	408	10	-76.626	39.298
48959	24	1	31 	3 	16	774	10	-77.611	39.317
48960	24	1	41 	1 	66	253	5	-79.394	39.397
48961	24	1	21 	1 	21	699	10	-76.842	39.135
48962	24	1	21 	2 	51	482	10	-77.033	39.025
48963	24	1	21 	1 	70	283	10	-76.909	38.870
48964	24	1	22 	1 	64	566	10	-77.759	39.617
48965	24	1	23 	1 	54	831	5	-75.576	38.447
48966	25	1	12 	4 	63	1115	10	-71.101	42.367
48967	25	1	12 	4 	59	1426	10	-71.803	42.306
48968	25	1	11 	1 	87	560	6	-71.062	42.308
48969	25	1	11 	1 	75	407	10	-71.098	42.313
48970	25	1	21 	1 	2	484	10	-71.506	42.481
48971	25	1	21 	2 	3	822	10	-71.519	42.217
48972	25	1	21 	1 	15	443	10	-70.840	42.681
48973	25	1	21 	1 	4	454	10	-71.009	42.584
48974	25	1	21 	3 	28	527	10	-71.872	42.136
48975	25	1	12 	2 	81	255	6	-72.551	42.119
48976	25	1	21 	1 	67	123	10	-71.094	41.886
48978	25	1	13 	2 	36	516	10	-71.232	42.378
48979	25	1	21 	1 	6	407	10	-71.623	42.270
48980	25	1	21 	3 	17	1226	10	-70.908	42.069
48981	26	1	21 	2 	73	932	10	-83.371	42.295
48982	26	1	41 	4 	45	948	10	-82.517	42.983
48985	26	1	21 	1 	68	350	10	-82.931	42.475
48987	26	1	21 	1 	3	500	10	-85.492	42.954
48988	26	1	22 	1 	44	400	10	-86.189	43.179
48990	26	1	42 	1 	73	62	10	-86.497	41.801
48991	26	1	42 	3 	22	800	10	-86.023	42.682
48992	26	4	42 	3 	74	23	10	-86.020	42.682
48993	26	1	13 	3 	58	1534	10	-84.418	42.248
48994	26	1	42 	3 	59	361	10	-85.213	44.336
48995	26	1	12 	1 	69	238	10	-84.521	42.742
48997	26	1	23 	1 	55	1139	10	-83.431	41.884
48998	26	1	21 	3 	8	1591	10	-82.902	42.389
48999	26	4	23 	4 	30	272	10	-82.442	42.982
49000	26	1	42 	1 	67	9	7	-82.841	43.814
49001	26	1	42 	1 	49	312	7	-83.466	43.674
49003	26	1	12 	3 	83	808	10	-83.021	42.461
49004	26	1	22 	3 	28	832	10	-85.527	42.114
49005	26	2	42 	4 	13	86	10	-84.659	41.983
49008	27	2	42 	1 	57	7	7	-94.163	43.766
49009	27	1	43 	3 	30	347	8	-95.757	43.985
49010	27	1	42 	2 	51	129	7	-94.686	45.139
49011	27	1	43 	1 	53	287	6	-96.524	47.296
49013	27	1	32 	3 	27	477	7	-93.579	44.438
49014	27	1	33 	1 	52	521	10	-93.242	44.081
49015	27	1	33 	2 	35	344	10	-93.203	44.106
49016	27	1	12 	1 	20	304	10	-92.485	44.017
49017	27	1	21 	2 	36	945	10	-93.381	44.963
49018	27	4	21 	3 	17	29	10	-92.936	44.817
49019	27	1	43 	1 	38	245	6	-92.866	46.263
49020	27	4	33 	3 	50	90	10	-94.447	44.299
49021	27	1	43 	1 	30	131	7	-96.947	48.780
49022	28	1	42 	1 	96	289	6	-89.765	33.006
49023	28	1	42 	1 	75	309	8	-88.626	34.504
49025	28	1	41 	3 	54	1147	9	-88.794	30.431
49026	28	1	33 	3 	43	778	9	-88.326	33.460
49027	28	1	42 	1 	75	297	8	-88.602	34.579
49028	28	1	43 	1 	91	268	11	-90.135	31.117
49029	29	4	41 	4 	83	18	10	-90.686	38.626
49030	29	1	41 	3 	18	335	7	-94.813	39.633
49031	29	1	13 	1 	82	203	9	-94.524	37.084
49033	29	1	21 	1 	5	468	10	-90.363	38.653
49034	29	1	42 	1 	49	321	7	-94.364	39.889
49035	29	1	42 	3 	25	164	7	-89.732	37.501
49036	29	1	21 	1 	13	379	10	-90.500	38.603
49037	29	1	21 	2 	25	1016	10	-90.449	38.656
49038	29	1	31 	1 	42	545	7	-93.477	37.122
49039	29	1	42 	1 	41	271	7	-92.441	38.507
49040	29	1	21 	1 	16	1004	10	-90.562	38.743
49041	29	1	11 	1 	75	283	10	-90.276	38.677
49042	29	1	43 	3 	83	161	7	-91.333	37.000
49043	30	1	43 	2 	27	102	7	-104.277	46.360
49044	30	1	43 	1 	99	245	5	-110.009	48.316
49045	30	1	42 	3 	32	228	3	-108.164	45.968
49046	30	1	43 	1 	60	35	5	-109.252	46.298
49047	31	1	33 	1 	45	306	10	-98.405	40.917
49048	31	1	43 	1 	41	261	7	-96.221	41.778
49049	31	1	43 	2 	48	116	7	-96.161	40.513
49050	31	1	21 	1 	37	328	5	-95.947	41.124
49051	31	1	42 	3 	34	131	7	-96.607	41.397
49052	31	1	43 	1 	38	39	8	-99.745	42.826
49053	31	1	11 	1 	69	131	10	-96.621	40.860
49054	31	1	33 	1 	64	205	9	-97.421	42.030
49055	31	1	33 	1 	57	242	9	-97.432	42.030
49056	31	1	11 	1 	42	548	9	-95.993	41.261
49057	31	1	41 	2 	19	167	8	-96.080	41.093
49059	32	1	11 	1 	90	833	9	-115.141	36.155
49060	32	4	21 	4 	38	92	9	-115.147	36.214
49061	32	1	11 	3 	61	2989	9	-115.123	36.184
49062	32	1	11 	3 	72	2293	9	-115.203	36.177
49063	32	1	21 	1 	32	773	7	-114.976	36.014
49064	32	1	21 	1 	33	679	9	-115.035	36.044
49065	32	1	21 	2 	81	1423	7	-115.148	36.223
49066	32	1	33 	1 	40	400	4	-114.865	39.251
49067	33	1	42 	1 	17	371	7	-71.332	43.423
49068	33	1	12 	2 	60	713	10	-71.480	42.987
49069	33	1	13 	1 	21	397	10	-71.513	42.759
49070	33	1	42 	1 	40	52	10	-71.852	43.523
49071	34	1	13 	1 	90	215	10	-75.116	39.945
49072	34	1	13 	1 	92	174	10	-75.086	39.956
49073	34	1	21 	2 	3	576	11	-74.136	41.028
49074	34	2	21 	4 	13	76	10	-74.056	40.956
49075	34	1	21 	1 	4	265	10	-74.699	40.576
49076	34	1	21 	1 	81	340	10	-74.200	40.760
49077	34	1	23 	1 	22	603	10	-74.489	40.261
49078	34	1	21 	1 	86	736	11	-74.221	40.651
49079	34	1	21 	1 	1	457	10	-74.034	40.364
49080	34	1	41 	3 	10	1132	8	-74.646	41.199
49082	34	1	21 	1 	81	1534	10	-74.068	40.734
49083	34	1	21 	2 	3	1115	10	-74.263	40.333
49084	34	1	41 	1 	5	482	10	-74.806	39.897
49085	34	1	21 	3 	20	662	10	-74.494	40.582
49086	34	1	21 	3 	16	790	8	-74.759	41.050
49087	34	1	21 	1 	21	618	11	-74.002	40.836
49088	34	1	21 	1 	3	534	10	-74.381	40.625
49089	34	1	41 	3 	27	1202	10	-75.065	39.608
49090	34	1	21 	1 	6	214	10	-74.314	40.710
49091	34	1	21 	1 	7	226	10	-75.313	39.746
49092	34	1	21 	2 	38	452	10	-74.257	40.771
49093	35	1	11 	1 	60	356	8	-106.546	35.098
49094	35	1	21 	1 	82	443	7	-106.617	35.140
49095	35	1	11 	1 	70	555	7	-106.573	35.172
49096	35	4	23 	3 	57	53	7	-107.998	36.820
49097	35	1	33 	1 	85	409	9	-103.133	32.707
49098	35	1	33 	1 	97	112	7	-105.226	35.592
49099	36	1	42 	1 	30	386	7	-74.193	43.017
49100	36	1	11 	1 	98	351	10	-73.918	40.840
49101	36	1	11 	3 	76	345	9	-73.984	40.774
49102	36	1	11 	2 	76	457	10	-73.830	40.827
49103	36	1	11 	2 	95	428	10	-73.856	40.814
49104	36	1	11 	3 	89	256	10	-73.904	40.827
49105	36	1	11 	1 	97	576	10	-73.909	40.859
49106	36	1	11 	1 	84	1674	10	-73.859	40.849
49107	36	1	11 	2 	82	989	10	-73.836	40.863
49108	36	1	11 	2 	92	196	9	-73.976	40.678
49109	36	1	11 	4 	83	428	10	-73.979	40.669
49110	36	1	11 	1 	86	258	9	-73.733	40.671
49111	36	1	11 	1 	98	295	10	-73.904	40.668
49112	36	2	11 	4 	60	688	10	-73.833	40.876
49113	36	1	21 	1 	85	149	10	-73.629	40.697
49114	36	1	11 	1 	64	153	10	-73.953	40.656
49115	36	1	21 	2 	63	819	10	-73.294	40.756
49116	36	4	41 	3 	60	30	7	-77.071	42.116
49117	36	1	41 	2 	44	372	9	-76.309	42.498
49118	36	1	21 	1 	16	564	11	-73.341	40.850
49119	36	1	41 	3 	26	704	9	-76.018	44.013
49120	36	1	41 	1 	15	303	9	-74.028	42.700
49121	36	1	21 	2 	48	1202	11	-73.620	40.703
49122	36	1	42 	1 	21	364	9	-78.542	42.646
49123	36	1	21 	3 	18	1326	10	-77.598	43.217
49124	36	1	21 	1 	1	802	10	-77.526	43.070
49125	36	1	23 	1 	16	457	7	-73.768	43.081
49126	36	1	21 	3 	8	3016	11	-73.808	42.868
49127	36	1	32 	1 	53	398	7	-75.391	42.305
49128	36	1	21 	1 	7	611	11	-73.193	40.853
49129	36	1	42 	4 	45	507	9	-75.598	42.976
49130	36	1	32 	2 	52	226	7	-75.123	42.160
49131	36	1	41 	1 	14	667	10	-73.832	41.604
49132	36	1	41 	1 	34	452	7	-73.685	42.811
49133	36	1	33 	1 	43	425	11	-75.905	43.962
49134	36	1	43 	4 	38	182	5	-74.263	43.351
49135	36	1	41 	3 	37	420	7	-75.185	42.886
49136	36	1	13 	3 	36	2211	11	-73.737	41.017
49137	37	1	12 	1 	73	455	9	-78.962	35.055
49138	37	1	41 	1 	70	485	7	-77.487	35.669
49139	37	1	23 	2 	45	716	9	-79.299	36.061
49141	37	1	41 	2 	57	669	10	-81.120	35.930
49142	37	1	22 	3 	41	1574	10	-81.451	35.821
49143	37	1	32 	3 	59	741	8	-79.451	35.724
49144	37	1	32 	1 	45	598	9	-81.653	35.238
49145	37	1	21 	1 	71	554	9	-78.819	35.980
49146	37	1	41 	1 	78	565	9	-78.301	36.079
49147	37	1	11 	1 	27	629	9	-79.861	36.110
49148	37	1	11 	3 	35	1741	9	-79.813	36.081
49150	37	1	42 	1 	63	235	8	-79.265	35.325
49151	37	1	32 	1 	53	441	9	-79.404	35.185
49152	37	1	41 	1 	22	561	7	-77.022	35.026
49153	37	1	32 	3 	59	889	9	-79.675	36.331
49154	37	1	32 	3 	72	416	9	-79.473	34.775
49155	37	1	11 	2 	33	1371	9	-78.586	35.904
49156	37	1	21 	1 	73	747	9	-78.522	35.775
49157	37	1	41 	3 	58	115	8	-77.619	36.430
49158	38	1	43 	3 	75	12	0	-102.335	47.349
49159	38	1	43 	1 	37	52	7	-104.042	47.855
49160	39	1	11 	1 	96	172	9	-81.700	41.481
49161	39	1	11 	3 	44	52	9	-82.907	39.940
49162	39	1	21 	4 	82	594	9	-84.617	39.158
49163	39	1	11 	4 	86	466	9	-84.398	39.162
49165	39	1	11 	2 	82	466	9	-82.871	39.946
49166	39	1	21 	3 	84	482	7	-80.691	41.173
49167	39	1	32 	1 	83	335	9	-83.156	40.578
49168	39	1	13 	1 	86	450	9	-84.343	39.506
49169	39	1	32 	3 	84	171	9	-82.935	38.754
49170	39	1	21 	1 	23	409	9	-81.756	41.336
49171	39	1	21 	1 	32	440	9	-82.886	40.026
49172	39	1	41 	3 	2	1219	9	-83.179	40.134
49173	39	1	32 	3 	29	415	9	-81.069	41.466
49174	39	1	21 	1 	34	512	9	-81.061	41.821
49175	39	1	41 	3 	37	808	9	-82.731	40.026
49176	39	1	23 	3 	19	784	7	-82.586	40.673
49177	39	1	32 	3 	53	585	7	-81.097	40.734
49178	39	1	21 	3 	31	1277	7	-81.463	40.790
49179	39	1	21 	3 	24	1026	9	-80.746	41.239
49180	39	1	21 	2 	7	1773	9	-84.310	39.345
49184	39	1	42 	3 	17	359	9	-84.176	40.397
49185	39	1	21 	1 	12	893	9	-81.454	41.459
49186	40	1	21 	2 	36	566	9	-95.784	35.988
49187	40	1	41 	1 	41	428	9	-97.295	35.478
49188	40	1	41 	3 	60	515	6	-96.476	36.311
49189	40	1	42 	2 	54	246	6	-97.974	34.364
49190	40	1	42 	3 	94	62	6	-98.692	34.229
49191	40	1	42 	2 	93	264	6	-96.724	33.996
49192	40	1	13 	1 	68	214	9	-98.457	34.605
49193	40	1	21 	1 	31	593	9	-97.451	35.422
49194	40	1	42 	3 	55	75	5	-96.230	35.071
49195	40	1	11 	1 	98	444	9	-97.488	35.520
49196	40	1	21 	2 	78	617	9	-97.641	35.493
